출발역 이름,출발역 광역지자체,출발역 기초지자체,출발역 위도,출발역 경도,도착역 이름,도착역 광역지자체,도착역 기초지자체,도착역 위도,도착역 경도,요금(일반실),요금(우등실),요금(특실)
서울,서울특별시,용산구,37.55406889,126.9707034,정읍,전라북도,정읍시,35.57550653,126.8422496,39800,47800,55700
서울,서울특별시,용산구,37.55406889,126.9707034,제천,충청북도,제천시,37.12786543,128.2055012,17000,24400,0
서울,서울특별시,용산구,37.55406889,126.9707034,진부,강원도,평창군,37.64273728,128.5744966,21900,30200,0
서울,서울특별시,용산구,37.55406889,126.9707034,진영,경상남도,김해시,35.29857664,128.7739275,50800,0,71100
서울,서울특별시,용산구,37.55406889,126.9707034,진주,경상남도,진주시,35.15071327,128.1179168,57600,0,80600
서울,서울특별시,용산구,37.55406889,126.9707034,창원,경상남도,창원시 의창구,35.25745394,128.6066268,53000,0,74200
서울,서울특별시,용산구,37.55406889,126.9707034,창원중앙,경상남도,창원시 의창구,35.24235021,128.7013074,52100,0,72900
서울,서울특별시,용산구,37.55406889,126.9707034,천안아산,충청남도,아산시,36.7943447,127.1044438,14100,17100,19700
서울,서울특별시,용산구,37.55406889,126.9707034,청량리,서울특별시,동대문구,37.57997011,127.0477363,8400,11400,0
서울,서울특별시,용산구,37.55406889,126.9707034,태화강,울산광역시,남구,35.53884117,129.3533323,50500,64400,0
서울,서울특별시,용산구,37.55406889,126.9707034,평창,강원도,평창군,37.56238734,128.4297396,19700,27500,0
서울,서울특별시,용산구,37.55406889,126.9707034,포항,경상북도,포항시 북구,36.07160518,129.3419282,53600,0,75000
서울,서울특별시,용산구,37.55406889,126.9707034,풍기,경상북도,영주시,36.87385594,128.524441,23200,31700,0
서울,서울특별시,용산구,37.55406889,126.9707034,행신,경기도,고양시 덕양구,37.61192587,126.8341324,8400,11400,13200
서울,서울특별시,용산구,37.55406889,126.9707034,횡성,강원도,횡성군,37.48309966,128.010038,13900,20600,0
서원주,강원도,원주시,37.34904728,127.8399453,강릉,강원도,강릉시,37.76452356,128.8996276,17000,20400,0
서원주,강원도,원주시,37.34904728,127.8399453,경주,경상북도,경주시,35.79837725,129.1389994,34000,40800,0
서원주,강원도,원주시,37.34904728,127.8399453,기장,부산광역시,기장군,35.24387506,129.2186243,43900,52700,0
서원주,강원도,원주시,37.34904728,127.8399453,남창,울산광역시,울주군,35.41711639,129.2834396,41500,49800,0
서원주,강원도,원주시,37.34904728,127.8399453,단양,충청북도,단양군,36.97324701,128.3437007,9600,12600,0
서원주,강원도,원주시,37.34904728,127.8399453,덕소,경기도,남양주시,37.58689033,127.2088427,8400,12800,0
서원주,강원도,원주시,37.34904728,127.8399453,동해,강원도,동해시,37.49819799,129.1237942,20700,24800,0
서원주,강원도,원주시,37.34904728,127.8399453,둔내,강원도,횡성군,37.51031792,128.2212155,8400,11400,0
서원주,강원도,원주시,37.34904728,127.8399453,만종,강원도,원주시,37.35369709,127.8929934,8400,11400,0
서원주,강원도,원주시,37.34904728,127.8399453,묵호,강원도,동해시,37.54682398,129.1076923,20100,24100,0
서원주,강원도,원주시,37.34904728,127.8399453,부전,부산광역시,부산진구,35.16465141,129.0601198,46500,55800,0
서원주,강원도,원주시,37.34904728,127.8399453,북울산,울산광역시,북구,35.61474547,129.3718204,38500,46200,0
서원주,강원도,원주시,37.34904728,127.8399453,상봉,서울특별시,중랑구,37.59670933,127.0857418,8500,14600,0
서원주,강원도,원주시,37.34904728,127.8399453,서울,서울특별시,용산구,37.55406889,126.9707034,10600,16800,0
서원주,강원도,원주시,37.34904728,127.8399453,센텀,경상북도,경주시,35.8048541,129.138088,45500,54600,0
서원주,강원도,원주시,37.34904728,127.8399453,신해운대,부산광역시,해운대구,35.18169468,129.1770321,44900,53900,0
서원주,강원도,원주시,37.34904728,127.8399453,안동,경상북도,안동시,36.57446184,128.6748768,18700,22400,0
서원주,강원도,원주시,37.34904728,127.8399453,양평,경기도,양평군,37.49268434,127.4922476,8400,11400,0
서원주,강원도,원주시,37.34904728,127.8399453,영주,경상북도,영주시,36.81106552,128.625018,14400,17400,0
서원주,강원도,원주시,37.34904728,127.8399453,영천,경상북도,영천시,35.95952142,128.9391646,29600,35500,0
서원주,강원도,원주시,37.34904728,127.8399453,원주,강원도,원주시,37.31590732,127.9218879,8400,11400,0
서원주,강원도,원주시,37.34904728,127.8399453,의성,경상북도,의성군,36.35379647,128.6934832,22300,26800,0
서원주,강원도,원주시,37.34904728,127.8399453,정동진,강원도,강릉시,37.69143013,129.0326896,17700,21200,0
서원주,강원도,원주시,37.34904728,127.8399453,제천,충청북도,제천시,37.12786543,128.2055012,8400,11400,0
서원주,강원도,원주시,37.34904728,127.8399453,진부,강원도,평창군,37.64273728,128.5744966,11400,14400,0
서원주,강원도,원주시,37.34904728,127.8399453,청량리,서울특별시,동대문구,37.57997011,127.0477363,9000,15200,0
서원주,강원도,원주시,37.34904728,127.8399453,태화강,울산광역시,남구,35.53884117,129.3533323,39900,47900,0
서원주,강원도,원주시,37.34904728,127.8399453,평창,강원도,평창군,37.56238734,128.4297396,9100,12100,0
서원주,강원도,원주시,37.34904728,127.8399453,풍기,경상북도,영주시,36.87385594,128.524441,12600,15600,0
서원주,강원도,원주시,37.34904728,127.8399453,행신,경기도,고양시 덕양구,37.61192587,126.8341324,12100,18500,0
서원주,강원도,원주시,37.34904728,127.8399453,횡성,강원도,횡성군,37.48309966,128.010038,8400,11400,0
센텀,경상북도,경주시,35.8048541,129.138088,경주,경상북도,경주시,35.79837725,129.1389994,11500,14500,0
센텀,경상북도,경주시,35.8048541,129.138088,기장,부산광역시,기장군,35.24387506,129.2186243,8400,11400,0
센텀,경상북도,경주시,35.8048541,129.138088,남창,울산광역시,울주군,35.41711639,129.2834396,8400,11400,0
센텀,경상북도,경주시,35.8048541,129.138088,단양,충청북도,단양군,36.97324701,128.3437007,35900,43100,0
센텀,경상북도,경주시,35.8048541,129.138088,덕소,경기도,남양주시,37.58689033,127.2088427,52700,66400,0
센텀,경상북도,경주시,35.8048541,129.138088,부전,부산광역시,부산진구,35.16465141,129.0601198,8400,11400,0
센텀,경상북도,경주시,35.8048541,129.138088,북울산,울산광역시,북구,35.61474547,129.3718204,8400,11400,0
센텀,경상북도,경주시,35.8048541,129.138088,상봉,서울특별시,중랑구,37.59670933,127.0857418,54000,68500,0
센텀,경상북도,경주시,35.8048541,129.138088,서울,서울특별시,용산구,37.55406889,126.9707034,56100,71200,0
센텀,경상북도,경주시,35.8048541,129.138088,서원주,강원도,원주시,37.34904728,127.8399453,45500,54600,0
센텀,경상북도,경주시,35.8048541,129.138088,신해운대,부산광역시,해운대구,35.18169468,129.1770321,8400,11400,0
센텀,경상북도,경주시,35.8048541,129.138088,안동,경상북도,안동시,36.57446184,128.6748768,26800,32200,0
센텀,경상북도,경주시,35.8048541,129.138088,양평,경기도,양평군,37.49268434,127.4922476,49500,61100,0
센텀,경상북도,경주시,35.8048541,129.138088,영주,경상북도,영주시,36.81106552,128.625018,31100,37300,0
센텀,경상북도,경주시,35.8048541,129.138088,영천,경상북도,영천시,35.95952142,128.9391646,15900,19100,0
센텀,경상북도,경주시,35.8048541,129.138088,원주,강원도,원주시,37.31590732,127.9218879,44300,53200,0
센텀,경상북도,경주시,35.8048541,129.138088,의성,경상북도,의성군,36.35379647,128.6934832,23200,27800,0
센텀,경상북도,경주시,35.8048541,129.138088,제천,충청북도,제천시,37.12786543,128.2055012,39100,46900,0
센텀,경상북도,경주시,35.8048541,129.138088,청량리,서울특별시,동대문구,37.57997011,127.0477363,54500,69200,0
센텀,경상북도,경주시,35.8048541,129.138088,태화강,울산광역시,남구,35.53884117,129.3533323,8400,11400,0
센텀,경상북도,경주시,35.8048541,129.138088,풍기,경상북도,영주시,36.87385594,128.524441,32900,39500,0
수서,서울특별시,강남구,37.48549613,127.1043706,경주,경상북도,경주시,35.79837725,129.1389994,47800,0,62200
수서,서울특별시,강남구,37.48549613,127.1043706,공주,충청남도,공주시,36.3324865,127.0968327,23700,0,0
수서,서울특별시,강남구,37.48549613,127.1043706,광주송정,광주광역시,광산구,35.13766751,126.790805,45600,0,0
수서,서울특별시,강남구,37.48549613,127.1043706,김천구미,경상북도,김천시,36.11282841,128.1820556,34500,0,44100
수서,서울특별시,강남구,37.48549613,127.1043706,나주,전라남도,나주시,35.01407834,126.7171749,47000,0,0
수서,서울특별시,강남구,37.48549613,127.1043706,대전,대전광역시,동구,36.33229415,127.4346445,22000,0,29100
수서,서울특별시,강남구,37.48549613,127.1043706,동대구,대구광역시,동구,35.87932399,128.6283938,42000,0,54400
수서,서울특별시,강남구,37.48549613,127.1043706,동탄,경기도,화성시 동탄구,37.19994276,127.0957376,8400,0,10900
수서,서울특별시,강남구,37.48549613,127.1043706,목포,전라남도,목포시,34.79113446,126.3865755,51700,0,0
수서,서울특별시,강남구,37.48549613,127.1043706,부산,부산광역시,동구,35.11520341,129.0415499,58300,0,76700
수서,서울특별시,강남구,37.48549613,127.1043706,오송,충청북도,청주시 흥덕구,36.62008671,127.3276033,16800,0,22300
수서,서울특별시,강남구,37.48549613,127.1043706,울산,울산광역시,울주군,35.55142714,129.1385985,52000,0,68200
수서,서울특별시,강남구,37.48549613,127.1043706,익산,전라북도,익산시,35.94053258,126.9457173,30800,0,0
수서,서울특별시,강남구,37.48549613,127.1043706,정읍,전라북도,정읍시,35.57550653,126.8422496,38300,0,0
수서,서울특별시,강남구,37.48549613,127.1043706,천안아산,충청남도,아산시,36.7943447,127.1044438,12300,0,16400
수서,서울특별시,강남구,37.48549613,127.1043706,평택지제,경기도,평택시,37.01878181,127.0698327,8400,0,11200
수안보온천,충청북도,충주시,36.84164117,128.0047488,가남,경기도,여주시,37.19779147,127.5355542,9300,12300,0
수안보온천,충청북도,충주시,36.84164117,128.0047488,감곡장호원,충청북도,음성군,37.12673504,127.6354987,8400,11400,0
수안보온천,충청북도,충주시,36.84164117,128.0047488,문경,경상북도,문경시,36.72060199,128.1106439,8400,11400,0
수안보온천,충청북도,충주시,36.84164117,128.0047488,부발,경기도,이천시,37.25984842,127.4904679,10600,13600,0
수안보온천,충청북도,충주시,36.84164117,128.0047488,살미,충청북도,충주시,36.90230735,127.9604776,8400,11400,0
수안보온천,충청북도,충주시,36.84164117,128.0047488,앙성온천,충청북도,충주시,37.09238226,127.7871074,8400,11400,0
수안보온천,충청북도,충주시,36.84164117,128.0047488,연풍,충청북도,괴산군,36.78648879,128.018054,8400,11400,0
수안보온천,충청북도,충주시,36.84164117,128.0047488,충주,충청북도,충주시,36.97599422,127.9091753,8400,11400,0
수안보온천,충청북도,충주시,36.84164117,128.0047488,판교(경기),경기도,성남시 분당구,37.39477589,127.1119827,15000,18000,0
수원,경기도,수원시 팔달구,37.26579031,127.0000947,경주,경상북도,경주시,35.79837725,129.1389994,36600,0,51200
수원,경기도,수원시 팔달구,37.26579031,127.0000947,김천구미,경상북도,김천시,36.11282841,128.1820556,24400,0,34200
수원,경기도,수원시 팔달구,37.26579031,127.0000947,대전,대전광역시,동구,36.33229415,127.4346445,12900,0,18100
수원,경기도,수원시 팔달구,37.26579031,127.0000947,동대구,대구광역시,동구,35.87932399,128.6283938,31300,0,43800
수원,경기도,수원시 팔달구,37.26579031,127.0000947,부산,부산광역시,동구,35.11520341,129.0415499,46300,0,64800
수원,경기도,수원시 팔달구,37.26579031,127.0000947,서울,서울특별시,용산구,37.55406889,126.9707034,8400,0,13200
수원,경기도,수원시 팔달구,37.26579031,127.0000947,영등포,서울특별시,영등포구,37.5156828,126.9078783,8400,0,13200
수원,경기도,수원시 팔달구,37.26579031,127.0000947,울산,울산광역시,울주군,35.55142714,129.1385985,40500,0,56700
순천,전라남도,순천시,34.9458018,127.5030853,계룡,충청남도,계룡시,36.27298747,127.2652539,21500,0,30100
순천,전라남도,순천시,34.9458018,127.5030853,곡성,전라남도,곡성군,35.2836103,127.3036839,8400,0,13200
순천,전라남도,순천시,34.9458018,127.5030853,공주,충청남도,공주시,36.3324865,127.0968327,21900,0,30700
순천,전라남도,순천시,34.9458018,127.5030853,광명,경기도,광명시,37.41619623,126.8846812,42200,0,59100
순천,전라남도,순천시,34.9458018,127.5030853,구례구,전라남도,순천시,35.1634297,127.4525786,8400,0,13200
순천,전라남도,순천시,34.9458018,127.5030853,남원,전라북도,남원시,35.41123171,127.36139,8400,0,13200
순천,전라남도,순천시,34.9458018,127.5030853,논산,충청남도,논산시,36.20728183,127.0924849,18900,0,26500
순천,전라남도,순천시,34.9458018,127.5030853,서대전,대전광역시,중구,36.32249196,127.4033058,23300,0,32600
순천,전라남도,순천시,34.9458018,127.5030853,서울,서울특별시,용산구,37.55406889,126.9707034,44300,0,62000
순천,전라남도,순천시,34.9458018,127.5030853,여수엑스포,전라남도,여수시,34.75338071,127.7487232,8400,0,13200
순천,전라남도,순천시,34.9458018,127.5030853,여천,전라남도,여수시,34.77913289,127.6641677,8400,0,13200
순천,전라남도,순천시,34.9458018,127.5030853,오송,충청북도,청주시 흥덕구,36.62008671,127.3276033,28100,0,39300
순천,전라남도,순천시,34.9458018,127.5030853,용산,서울특별시,용산구,37.53007636,126.9648241,44000,0,61600
순천,전라남도,순천시,34.9458018,127.5030853,익산,전라북도,익산시,35.94053258,126.9457173,15100,0,21100
순천,전라남도,순천시,34.9458018,127.5030853,전주,전라북도,전주시 덕진구,35.84985312,127.1618034,12400,0,17400
순천,전라남도,순천시,34.9458018,127.5030853,천안아산,충청남도,아산시,36.7943447,127.1044438,32000,0,44800
순천,전라남도,순천시,34.9458018,127.5030853,행신,경기도,고양시 덕양구,37.61192587,126.8341324,45700,0,64000
신해운대,부산광역시,해운대구,35.18169468,129.1770321,경주,경상북도,경주시,35.79837725,129.1389994,10900,13900,0
신해운대,부산광역시,해운대구,35.18169468,129.1770321,기장,부산광역시,기장군,35.24387506,129.2186243,8400,11400,0
신해운대,부산광역시,해운대구,35.18169468,129.1770321,남창,울산광역시,울주군,35.41711639,129.2834396,8400,11400,0
신해운대,부산광역시,해운대구,35.18169468,129.1770321,단양,충청북도,단양군,36.97324701,128.3437007,35300,42400,0
신해운대,부산광역시,해운대구,35.18169468,129.1770321,덕소,경기도,남양주시,37.58689033,127.2088427,52100,65500,0
신해운대,부산광역시,해운대구,35.18169468,129.1770321,부전,부산광역시,부산진구,35.16465141,129.0601198,8400,11400,0
신해운대,부산광역시,해운대구,35.18169468,129.1770321,북울산,울산광역시,북구,35.61474547,129.3718204,8400,11400,0
신해운대,부산광역시,해운대구,35.18169468,129.1770321,상봉,서울특별시,중랑구,37.59670933,127.0857418,53400,67800,0
신해운대,부산광역시,해운대구,35.18169468,129.1770321,서울,서울특별시,용산구,37.55406889,126.9707034,55500,70400,0
신해운대,부산광역시,해운대구,35.18169468,129.1770321,서원주,강원도,원주시,37.34904728,127.8399453,44900,53900,0
신해운대,부산광역시,해운대구,35.18169468,129.1770321,센텀,경상북도,경주시,35.8048541,129.138088,8400,11400,0
신해운대,부산광역시,해운대구,35.18169468,129.1770321,안동,경상북도,안동시,36.57446184,128.6748768,26100,31300,0
신해운대,부산광역시,해운대구,35.18169468,129.1770321,양평,경기도,양평군,37.49268434,127.4922476,48900,60400,0
신해운대,부산광역시,해운대구,35.18169468,129.1770321,영주,경상북도,영주시,36.81106552,128.625018,30500,36600,0
신해운대,부산광역시,해운대구,35.18169468,129.1770321,영천,경상북도,영천시,35.95952142,128.9391646,15300,18400,0
신해운대,부산광역시,해운대구,35.18169468,129.1770321,원주,강원도,원주시,37.31590732,127.9218879,43700,52400,0
신해운대,부산광역시,해운대구,35.18169468,129.1770321,의성,경상북도,의성군,36.35379647,128.6934832,22600,27100,0
신해운대,부산광역시,해운대구,35.18169468,129.1770321,제천,충청북도,제천시,37.12786543,128.2055012,38500,46200,0
신해운대,부산광역시,해운대구,35.18169468,129.1770321,청량리,서울특별시,동대문구,37.57997011,127.0477363,53800,68500,0
신해운대,부산광역시,해운대구,35.18169468,129.1770321,태화강,울산광역시,남구,35.53884117,129.3533323,8400,11400,0
신해운대,부산광역시,해운대구,35.18169468,129.1770321,풍기,경상북도,영주시,36.87385594,128.524441,32300,38800,0
안동,경상북도,안동시,36.57446184,128.6748768,경주,경상북도,경주시,35.79837725,129.1389994,15200,18200,0
안동,경상북도,안동시,36.57446184,128.6748768,기장,부산광역시,기장군,35.24387506,129.2186243,25100,30100,0
안동,경상북도,안동시,36.57446184,128.6748768,남창,울산광역시,울주군,35.41711639,129.2834396,22800,27400,0
안동,경상북도,안동시,36.57446184,128.6748768,단양,충청북도,단양군,36.97324701,128.3437007,9100,12100,0
안동,경상북도,안동시,36.57446184,128.6748768,덕소,경기도,남양주시,37.58689033,127.2088427,25900,34200,0
안동,경상북도,안동시,36.57446184,128.6748768,부전,부산광역시,부산진구,35.16465141,129.0601198,27700,33200,0
안동,경상북도,안동시,36.57446184,128.6748768,북울산,울산광역시,북구,35.61474547,129.3718204,19800,23800,0
안동,경상북도,안동시,36.57446184,128.6748768,상봉,서울특별시,중랑구,37.59670933,127.0857418,27300,36500,0
안동,경상북도,안동시,36.57446184,128.6748768,서울,서울특별시,용산구,37.55406889,126.9707034,29300,39100,0
안동,경상북도,안동시,36.57446184,128.6748768,서원주,강원도,원주시,37.34904728,127.8399453,18700,22400,0
안동,경상북도,안동시,36.57446184,128.6748768,센텀,경상북도,경주시,35.8048541,129.138088,26800,32200,0
안동,경상북도,안동시,36.57446184,128.6748768,신해운대,부산광역시,해운대구,35.18169468,129.1770321,26100,31300,0
안동,경상북도,안동시,36.57446184,128.6748768,양평,경기도,양평군,37.49268434,127.4922476,22700,29000,0
안동,경상북도,안동시,36.57446184,128.6748768,영주,경상북도,영주시,36.81106552,128.625018,8400,11400,0
안동,경상북도,안동시,36.57446184,128.6748768,영천,경상북도,영천시,35.95952142,128.9391646,10900,13900,0
안동,경상북도,안동시,36.57446184,128.6748768,원주,강원도,원주시,37.31590732,127.9218879,17600,21100,0
안동,경상북도,안동시,36.57446184,128.6748768,의성,경상북도,의성군,36.35379647,128.6934832,8400,11400,0
안동,경상북도,안동시,36.57446184,128.6748768,제천,충청북도,제천시,37.12786543,128.2055012,12300,15300,0
안동,경상북도,안동시,36.57446184,128.6748768,청량리,서울특별시,동대문구,37.57997011,127.0477363,27700,37100,0
안동,경상북도,안동시,36.57446184,128.6748768,태화강,울산광역시,남구,35.53884117,129.3533323,21100,25300,0
안동,경상북도,안동시,36.57446184,128.6748768,풍기,경상북도,영주시,36.87385594,128.524441,8400,11400,0
앙성온천,충청북도,충주시,37.09238226,127.7871074,가남,경기도,여주시,37.19779147,127.5355542,8400,11400,0
앙성온천,충청북도,충주시,37.09238226,127.7871074,감곡장호원,충청북도,음성군,37.12673504,127.6354987,8400,11400,0
앙성온천,충청북도,충주시,37.09238226,127.7871074,문경,경상북도,문경시,36.72060199,128.1106439,8400,11400,0
앙성온천,충청북도,충주시,37.09238226,127.7871074,부발,경기도,이천시,37.25984842,127.4904679,8400,11400,0
앙성온천,충청북도,충주시,37.09238226,127.7871074,살미,충청북도,충주시,36.90230735,127.9604776,8400,11400,0
앙성온천,충청북도,충주시,37.09238226,127.7871074,수안보온천,충청북도,충주시,36.84164117,128.0047488,8400,11400,0
앙성온천,충청북도,충주시,37.09238226,127.7871074,연풍,충청북도,괴산군,36.78648879,128.018054,8400,11400,0
앙성온천,충청북도,충주시,37.09238226,127.7871074,충주,충청북도,충주시,36.97599422,127.9091753,8400,11400,0
앙성온천,충청북도,충주시,37.09238226,127.7871074,판교(경기),경기도,성남시 분당구,37.39477589,127.1119827,9400,12400,0
양평,경기도,양평군,37.49268434,127.4922476,강릉,강원도,강릉시,37.76452356,128.8996276,21000,27000,0
양평,경기도,양평군,37.49268434,127.4922476,경주,경상북도,경주시,35.79837725,129.1389994,38000,47300,0
양평,경기도,양평군,37.49268434,127.4922476,기장,부산광역시,기장군,35.24387506,129.2186243,47900,59200,0
양평,경기도,양평군,37.49268434,127.4922476,남창,울산광역시,울주군,35.41711639,129.2834396,45500,56400,0
양평,경기도,양평군,37.49268434,127.4922476,단양,충청북도,단양군,36.97324701,128.3437007,13600,18000,0
양평,경기도,양평군,37.49268434,127.4922476,덕소,경기도,남양주시,37.58689033,127.2088427,8400,11400,0
양평,경기도,양평군,37.49268434,127.4922476,동해,강원도,동해시,37.49819799,129.1237942,24700,31400,0
양평,경기도,양평군,37.49268434,127.4922476,둔내,강원도,횡성군,37.51031792,128.2212155,10200,14700,0
양평,경기도,양평군,37.49268434,127.4922476,만종,강원도,원주시,37.35369709,127.8929934,8400,11400,0
양평,경기도,양평군,37.49268434,127.4922476,묵호,강원도,동해시,37.54682398,129.1076923,24100,30600,0
양평,경기도,양평군,37.49268434,127.4922476,부전,부산광역시,부산진구,35.16465141,129.0601198,50500,62300,0
양평,경기도,양평군,37.49268434,127.4922476,북울산,울산광역시,북구,35.61474547,129.3718204,42500,52700,0
양평,경기도,양평군,37.49268434,127.4922476,상봉,서울특별시,중랑구,37.59670933,127.0857418,8400,11400,0
양평,경기도,양평군,37.49268434,127.4922476,서울,서울특별시,용산구,37.55406889,126.9707034,8400,11400,0
양평,경기도,양평군,37.49268434,127.4922476,서원주,강원도,원주시,37.34904728,127.8399453,8400,11400,0
양평,경기도,양평군,37.49268434,127.4922476,센텀,경상북도,경주시,35.8048541,129.138088,49500,61100,0
양평,경기도,양평군,37.49268434,127.4922476,신해운대,부산광역시,해운대구,35.18169468,129.1770321,48900,60400,0
양평,경기도,양평군,37.49268434,127.4922476,안동,경상북도,안동시,36.57446184,128.6748768,22700,29000,0
양평,경기도,양평군,37.49268434,127.4922476,영주,경상북도,영주시,36.81106552,128.625018,18300,23800,0
양평,경기도,양평군,37.49268434,127.4922476,영천,경상북도,영천시,35.95952142,128.9391646,33600,42100,0
양평,경기도,양평군,37.49268434,127.4922476,원주,강원도,원주시,37.31590732,127.9218879,8400,11400,0
양평,경기도,양평군,37.49268434,127.4922476,의성,경상북도,의성군,36.35379647,128.6934832,26300,33200,0
양평,경기도,양평군,37.49268434,127.4922476,정동진,강원도,강릉시,37.69143013,129.0326896,21700,27800,0
양평,경기도,양평군,37.49268434,127.4922476,제천,충청북도,제천시,37.12786543,128.2055012,10400,14900,0
양평,경기도,양평군,37.49268434,127.4922476,진부,강원도,평창군,37.64273728,128.5744966,15300,20200,0
양평,경기도,양평군,37.49268434,127.4922476,청량리,서울특별시,동대문구,37.57997011,127.0477363,8400,11400,0
양평,경기도,양평군,37.49268434,127.4922476,태화강,울산광역시,남구,35.53884117,129.3533323,43900,54400,0
양평,경기도,양평군,37.49268434,127.4922476,평창,강원도,평창군,37.56238734,128.4297396,13100,17500,0
양평,경기도,양평군,37.49268434,127.4922476,풍기,경상북도,영주시,36.87385594,128.524441,16600,21600,0
양평,경기도,양평군,37.49268434,127.4922476,행신,경기도,고양시 덕양구,37.61192587,126.8341324,8400,12900,0
양평,경기도,양평군,37.49268434,127.4922476,횡성,강원도,횡성군,37.48309966,128.010038,8400,11800,0
여수엑스포,전라남도,여수시,34.75338071,127.7487232,계룡,충청남도,계룡시,36.27298747,127.2652539,24600,0,34400
여수엑스포,전라남도,여수시,34.75338071,127.7487232,곡성,전라남도,곡성군,35.2836103,127.3036839,8600,0,13400
여수엑스포,전라남도,여수시,34.75338071,127.7487232,공주,충청남도,공주시,36.3324865,127.0968327,25200,0,35300
여수엑스포,전라남도,여수시,34.75338071,127.7487232,광명,경기도,광명시,37.41619623,126.8846812,45300,0,63400
여수엑스포,전라남도,여수시,34.75338071,127.7487232,구례구,전라남도,순천시,35.1634297,127.4525786,8400,0,13200
여수엑스포,전라남도,여수시,34.75338071,127.7487232,남원,전라북도,남원시,35.41123171,127.36139,10500,0,15300
여수엑스포,전라남도,여수시,34.75338071,127.7487232,논산,충청남도,논산시,36.20728183,127.0924849,22300,0,31200
여수엑스포,전라남도,여수시,34.75338071,127.7487232,서대전,대전광역시,중구,36.32249196,127.4033058,26400,0,37000
여수엑스포,전라남도,여수시,34.75338071,127.7487232,서울,서울특별시,용산구,37.55406889,126.9707034,47500,0,66500
여수엑스포,전라남도,여수시,34.75338071,127.7487232,순천,전라남도,순천시,34.9458018,127.5030853,8400,0,13200
여수엑스포,전라남도,여수시,34.75338071,127.7487232,여천,전라남도,여수시,34.77913289,127.6641677,8400,0,13200
여수엑스포,전라남도,여수시,34.75338071,127.7487232,오송,충청북도,청주시 흥덕구,36.62008671,127.3276033,31200,0,43700
여수엑스포,전라남도,여수시,34.75338071,127.7487232,용산,서울특별시,용산구,37.53007636,126.9648241,47200,0,66100
여수엑스포,전라남도,여수시,34.75338071,127.7487232,익산,전라북도,익산시,35.94053258,126.9457173,18700,0,26200
여수엑스포,전라남도,여수시,34.75338071,127.7487232,전주,전라북도,전주시 덕진구,35.84985312,127.1618034,16100,0,22500
여수엑스포,전라남도,여수시,34.75338071,127.7487232,천안아산,충청남도,아산시,36.7943447,127.1044438,35200,0,49300
여수엑스포,전라남도,여수시,34.75338071,127.7487232,행신,경기도,고양시 덕양구,37.61192587,126.8341324,47600,0,66600
여천,전라남도,여수시,34.77913289,127.6641677,계룡,충청남도,계룡시,36.27298747,127.2652539,23800,0,33300
여천,전라남도,여수시,34.77913289,127.6641677,곡성,전라남도,곡성군,35.2836103,127.3036839,8400,0,13200
여천,전라남도,여수시,34.77913289,127.6641677,공주,충청남도,공주시,36.3324865,127.0968327,24300,0,34000
여천,전라남도,여수시,34.77913289,127.6641677,광명,경기도,광명시,37.41619623,126.8846812,44500,0,62300
여천,전라남도,여수시,34.77913289,127.6641677,구례구,전라남도,순천시,35.1634297,127.4525786,8400,0,13200
여천,전라남도,여수시,34.77913289,127.6641677,남원,전라북도,남원시,35.41123171,127.36139,9500,0,14300
여천,전라남도,여수시,34.77913289,127.6641677,논산,충청남도,논산시,36.20728183,127.0924849,21500,0,30100
여천,전라남도,여수시,34.77913289,127.6641677,서대전,대전광역시,중구,36.32249196,127.4033058,25500,0,35700
여천,전라남도,여수시,34.77913289,127.6641677,서울,서울특별시,용산구,37.55406889,126.9707034,46600,0,65200
여천,전라남도,여수시,34.77913289,127.6641677,순천,전라남도,순천시,34.9458018,127.5030853,8400,0,13200
여천,전라남도,여수시,34.77913289,127.6641677,여수엑스포,전라남도,여수시,34.75338071,127.7487232,8400,0,13200
여천,전라남도,여수시,34.77913289,127.6641677,오송,충청북도,청주시 흥덕구,36.62008671,127.3276033,30400,0,42600
여천,전라남도,여수시,34.77913289,127.6641677,용산,서울특별시,용산구,37.53007636,126.9648241,46300,0,64800
여천,전라남도,여수시,34.77913289,127.6641677,익산,전라북도,익산시,35.94053258,126.9457173,17700,0,24800
여천,전라남도,여수시,34.77913289,127.6641677,전주,전라북도,전주시 덕진구,35.84985312,127.1618034,15100,0,21100
여천,전라남도,여수시,34.77913289,127.6641677,천안아산,충청남도,아산시,36.7943447,127.1044438,34300,0,48000
여천,전라남도,여수시,34.77913289,127.6641677,행신,경기도,고양시 덕양구,37.61192587,126.8341324,46800,0,65500
연풍,충청북도,괴산군,36.78648879,128.018054,가남,경기도,여주시,37.19779147,127.5355542,10200,13200,0
연풍,충청북도,괴산군,36.78648879,128.018054,감곡장호원,충청북도,음성군,37.12673504,127.6354987,8500,11500,0
연풍,충청북도,괴산군,36.78648879,128.018054,문경,경상북도,문경시,36.72060199,128.1106439,8400,11400,0
연풍,충청북도,괴산군,36.78648879,128.018054,부발,경기도,이천시,37.25984842,127.4904679,11500,14500,0
연풍,충청북도,괴산군,36.78648879,128.018054,살미,충청북도,충주시,36.90230735,127.9604776,8400,11400,0
연풍,충청북도,괴산군,36.78648879,128.018054,수안보온천,충청북도,충주시,36.84164117,128.0047488,8400,11400,0
