출발역 이름,출발역 광역지자체,출발역 기초지자체,출발역 위도,출발역 경도,도착역 이름,도착역 광역지자체,도착역 기초지자체,도착역 위도,도착역 경도,요금(일반실),요금(특실)
경산,경상북도,경산시,35.8193643,128.7276182,광명,경기도,광명시,37.41619623,126.8846812,37800,54800
경산,경상북도,경산시,35.8193643,128.7276182,구포,부산광역시,북구,35.20548095,128.997114,8500,12300
경산,경상북도,경산시,35.8193643,128.7276182,김천구미,경상북도,김천시,36.11282841,128.1820556,8300,12000
경산,경상북도,경산시,35.8193643,128.7276182,대전,대전광역시,동구,36.33229415,127.4346445,18700,27100
경산,경상북도,경산시,35.8193643,128.7276182,동대구,대구광역시,동구,35.87932399,128.6283938,7500,10900
경산,경상북도,경산시,35.8193643,128.7276182,물금,경상남도,양산시,35.30715588,128.9853192,7500,10900
경산,경상북도,경산시,35.8193643,128.7276182,밀양,경상남도,밀양시,35.47452401,128.7711928,7500,10900
경산,경상북도,경산시,35.8193643,128.7276182,부산,부산광역시,동구,35.11520341,129.0415499,10200,14800
경산,경상북도,경산시,35.8193643,128.7276182,서울,서울특별시,용산구,37.55406889,126.9707034,39900,57900
경산,경상북도,경산시,35.8193643,128.7276182,오송,충청북도,청주시 흥덕구,36.62008671,127.3276033,23400,33900
경산,경상북도,경산시,35.8193643,128.7276182,천안아산,충청남도,아산시,36.7943447,127.1044438,27500,39900
경주,경상북도,경주시,35.79837725,129.1389994,광명,경기도,광명시,37.41619623,126.8846812,42200,61200
경주,경상북도,경주시,35.79837725,129.1389994,김천구미,경상북도,김천시,36.11282841,128.1820556,12667,18400
경주,경상북도,경주시,35.79837725,129.1389994,대전,대전광역시,동구,36.33229415,127.4346445,23000,33367
경주,경상북도,경주시,35.79837725,129.1389994,동대구,대구광역시,동구,35.87932399,128.6283938,7500,10900
경주,경상북도,경주시,35.79837725,129.1389994,동탄,경기도,화성시 동탄구,37.19994276,127.0957376,38000,55100
경주,경상북도,경주시,35.79837725,129.1389994,부산,부산광역시,동구,35.11520341,129.0415499,10100,14600
경주,경상북도,경주시,35.79837725,129.1389994,서대구,대구광역시,서구,35.88134695,128.540007,7500,10900
경주,경상북도,경주시,35.79837725,129.1389994,서울,서울특별시,용산구,37.55406889,126.9707034,44300,64200
경주,경상북도,경주시,35.79837725,129.1389994,수서,서울특별시,강남구,37.48549613,127.1043706,42550,61700
경주,경상북도,경주시,35.79837725,129.1389994,오송,충청북도,청주시 흥덕구,36.62008671,127.3276033,27600,40033
경주,경상북도,경주시,35.79837725,129.1389994,울산,울산광역시,울주군,35.55142714,129.1385985,7500,10900
경주,경상북도,경주시,35.79837725,129.1389994,천안아산,충청남도,아산시,36.7943447,127.1044438,31667,45900
경주,경상북도,경주시,35.79837725,129.1389994,평택지제,경기도,평택시,37.01878181,127.0698327,35100,50900
곡성,전라남도,곡성군,35.2836103,127.3036839,공주,충청남도,공주시,36.3324865,127.0968327,15400,22300
곡성,전라남도,곡성군,35.2836103,127.3036839,구례구,전라남도,순천시,35.1634297,127.4525786,7500,10900
곡성,전라남도,곡성군,35.2836103,127.3036839,남원,전라북도,남원시,35.41123171,127.36139,7500,10900
곡성,전라남도,곡성군,35.2836103,127.3036839,동탄,경기도,화성시 동탄구,37.19994276,127.0957376,32200,46700
곡성,전라남도,곡성군,35.2836103,127.3036839,수서,서울특별시,강남구,37.48549613,127.1043706,36700,53200
곡성,전라남도,곡성군,35.2836103,127.3036839,순천,전라남도,순천시,34.9458018,127.5030853,7500,10900
곡성,전라남도,곡성군,35.2836103,127.3036839,여수EXPO,전라남도,여수시,34.75338071,127.7487232,8200,11900
곡성,전라남도,곡성군,35.2836103,127.3036839,여천,전라남도,여수시,34.77913289,127.6641677,7500,10900
곡성,전라남도,곡성군,35.2836103,127.3036839,오송,충청북도,청주시 흥덕구,36.62008671,127.3276033,21600,31300
곡성,전라남도,곡성군,35.2836103,127.3036839,익산,전라북도,익산시,35.94053258,126.9457173,9600,13900
곡성,전라남도,곡성군,35.2836103,127.3036839,전주,전라북도,전주시 덕진구,35.84985312,127.1618034,7500,10900
곡성,전라남도,곡성군,35.2836103,127.3036839,천안아산,충청남도,아산시,36.7943447,127.1044438,25600,37100
곡성,전라남도,곡성군,35.2836103,127.3036839,평택지제,경기도,평택시,37.01878181,127.0698327,29100,42200
공주,충청남도,공주시,36.3324865,127.0968327,곡성,전라남도,곡성군,35.2836103,127.3036839,15400,22300
공주,충청남도,공주시,36.3324865,127.0968327,광주송정,광주광역시,광산구,35.13766751,126.790805,19400,28100
공주,충청남도,공주시,36.3324865,127.0968327,구례구,전라남도,순천시,35.1634297,127.4525786,17200,24900
공주,충청남도,공주시,36.3324865,127.0968327,나주,전라남도,나주시,35.01407834,126.7171749,20900,30300
공주,충청남도,공주시,36.3324865,127.0968327,남원,전라북도,남원시,35.41123171,127.36139,13700,19900
공주,충청남도,공주시,36.3324865,127.0968327,동탄,경기도,화성시 동탄구,37.19994276,127.0957376,17000,24700
공주,충청남도,공주시,36.3324865,127.0968327,목포,전라남도,목포시,34.79113446,126.3865755,25400,36800
공주,충청남도,공주시,36.3324865,127.0968327,수서,서울특별시,강남구,37.48549613,127.1043706,21600,31300
공주,충청남도,공주시,36.3324865,127.0968327,순천,전라남도,순천시,34.9458018,127.5030853,19700,28600
공주,충청남도,공주시,36.3324865,127.0968327,여수EXPO,전라남도,여수시,34.75338071,127.7487232,22800,33100
공주,충청남도,공주시,36.3324865,127.0968327,여천,전라남도,여수시,34.77913289,127.6641677,21900,31800
공주,충청남도,공주시,36.3324865,127.0968327,오송,충청북도,청주시 흥덕구,36.62008671,127.3276033,7500,10900
공주,충청남도,공주시,36.3324865,127.0968327,익산,전라북도,익산시,35.94053258,126.9457173,7500,10900
공주,충청남도,공주시,36.3324865,127.0968327,전주,전라북도,전주시 덕진구,35.84985312,127.1618034,8800,12800
공주,충청남도,공주시,36.3324865,127.0968327,정읍,전라북도,정읍시,35.57550653,126.8422496,12400,18000
공주,충청남도,공주시,36.3324865,127.0968327,천안아산,충청남도,아산시,36.7943447,127.1044438,10400,15100
공주,충청남도,공주시,36.3324865,127.0968327,평택지제,경기도,평택시,37.01878181,127.0698327,14000,20300
광명,경기도,광명시,37.41619623,126.8846812,경산,경상북도,경산시,35.8193643,128.7276182,37800,54800
광명,경기도,광명시,37.41619623,126.8846812,경주,경상북도,경주시,35.79837725,129.1389994,42200,61200
광명,경기도,광명시,37.41619623,126.8846812,구포,부산광역시,북구,35.20548095,128.997114,45500,66000
광명,경기도,광명시,37.41619623,126.8846812,김천구미,경상북도,김천시,36.11282841,128.1820556,29700,43100
광명,경기도,광명시,37.41619623,126.8846812,대전,대전광역시,동구,36.33229415,127.4346445,19400,28100
광명,경기도,광명시,37.41619623,126.8846812,동대구,대구광역시,동구,35.87932399,128.6283938,36800,53400
광명,경기도,광명시,37.41619623,126.8846812,물금,경상남도,양산시,35.30715588,128.9853192,44300,64200
광명,경기도,광명시,37.41619623,126.8846812,밀양,경상남도,밀양시,35.47452401,128.7711928,41600,60300
광명,경기도,광명시,37.41619623,126.8846812,부산,부산광역시,동구,35.11520341,129.0415499,49450,71700
광명,경기도,광명시,37.41619623,126.8846812,서울,서울특별시,용산구,37.55406889,126.9707034,7500,10900
광명,경기도,광명시,37.41619623,126.8846812,오송,충청북도,청주시 흥덕구,36.62008671,127.3276033,14700,21300
광명,경기도,광명시,37.41619623,126.8846812,울산,울산광역시,울주군,35.55142714,129.1385985,46100,66800
광명,경기도,광명시,37.41619623,126.8846812,천안아산,충청남도,아산시,36.7943447,127.1044438,10600,15400
광주송정,광주광역시,광산구,35.13766751,126.790805,공주,충청남도,공주시,36.3324865,127.0968327,19400,28100
광주송정,광주광역시,광산구,35.13766751,126.790805,나주,전라남도,나주시,35.01407834,126.7171749,7500,10900
광주송정,광주광역시,광산구,35.13766751,126.790805,동탄,경기도,화성시 동탄구,37.19994276,127.0957376,36200,52500
광주송정,광주광역시,광산구,35.13766751,126.790805,목포,전라남도,목포시,34.79113446,126.3865755,7500,10900
광주송정,광주광역시,광산구,35.13766751,126.790805,수서,서울특별시,강남구,37.48549613,127.1043706,40700,59000
광주송정,광주광역시,광산구,35.13766751,126.790805,오송,충청북도,청주시 흥덕구,36.62008671,127.3276033,25600,37100
광주송정,광주광역시,광산구,35.13766751,126.790805,익산,전라북도,익산시,35.94053258,126.9457173,13000,18900
광주송정,광주광역시,광산구,35.13766751,126.790805,정읍,전라북도,정읍시,35.57550653,126.8422496,7500,10900
광주송정,광주광역시,광산구,35.13766751,126.790805,천안아산,충청남도,아산시,36.7943447,127.1044438,29800,43200
광주송정,광주광역시,광산구,35.13766751,126.790805,평택지제,경기도,평택시,37.01878181,127.0698327,33300,48300
구례구,전라남도,순천시,35.1634297,127.4525786,곡성,전라남도,곡성군,35.2836103,127.3036839,7500,10900
구례구,전라남도,순천시,35.1634297,127.4525786,공주,충청남도,공주시,36.3324865,127.0968327,17200,24900
구례구,전라남도,순천시,35.1634297,127.4525786,남원,전라북도,남원시,35.41123171,127.36139,7500,10900
구례구,전라남도,순천시,35.1634297,127.4525786,동탄,경기도,화성시 동탄구,37.19994276,127.0957376,34000,49300
구례구,전라남도,순천시,35.1634297,127.4525786,수서,서울특별시,강남구,37.48549613,127.1043706,38400,55700
구례구,전라남도,순천시,35.1634297,127.4525786,순천,전라남도,순천시,34.9458018,127.5030853,7500,10900
구례구,전라남도,순천시,35.1634297,127.4525786,여수EXPO,전라남도,여수시,34.75338071,127.7487232,7500,10900
구례구,전라남도,순천시,35.1634297,127.4525786,여천,전라남도,여수시,34.77913289,127.6641677,7500,10900
구례구,전라남도,순천시,35.1634297,127.4525786,오송,충청북도,청주시 흥덕구,36.62008671,127.3276033,23500,34100
구례구,전라남도,순천시,35.1634297,127.4525786,익산,전라북도,익산시,35.94053258,126.9457173,11600,16800
구례구,전라남도,순천시,35.1634297,127.4525786,전주,전라북도,전주시 덕진구,35.84985312,127.1618034,9100,13200
구례구,전라남도,순천시,35.1634297,127.4525786,천안아산,충청남도,아산시,36.7943447,127.1044438,27400,39700
구례구,전라남도,순천시,35.1634297,127.4525786,평택지제,경기도,평택시,37.01878181,127.0698327,31000,45000
구포,부산광역시,북구,35.20548095,128.997114,경산,경상북도,경산시,35.8193643,128.7276182,8500,12300
구포,부산광역시,북구,35.20548095,128.997114,광명,경기도,광명시,37.41619623,126.8846812,45500,66000
구포,부산광역시,북구,35.20548095,128.997114,김천구미,경상북도,김천시,36.11282841,128.1820556,16200,23500
구포,부산광역시,북구,35.20548095,128.997114,대전,대전광역시,동구,36.33229415,127.4346445,26500,38400
구포,부산광역시,북구,35.20548095,128.997114,동대구,대구광역시,동구,35.87932399,128.6283938,9700,14100
구포,부산광역시,북구,35.20548095,128.997114,물금,경상남도,양산시,35.30715588,128.9853192,7500,10900
구포,부산광역시,북구,35.20548095,128.997114,밀양,경상남도,밀양시,35.47452401,128.7711928,7500,10900
구포,부산광역시,북구,35.20548095,128.997114,부산,부산광역시,동구,35.11520341,129.0415499,7500,10900
구포,부산광역시,북구,35.20548095,128.997114,서울,서울특별시,용산구,37.55406889,126.9707034,47500,68900
구포,부산광역시,북구,35.20548095,128.997114,오송,충청북도,청주시 흥덕구,36.62008671,127.3276033,31000,44900
구포,부산광역시,북구,35.20548095,128.997114,천안아산,충청남도,아산시,36.7943447,127.1044438,35100,50900
김천구미,경상북도,김천시,36.11282841,128.1820556,경산,경상북도,경산시,35.8193643,128.7276182,8300,12000
김천구미,경상북도,김천시,36.11282841,128.1820556,경주,경상북도,경주시,35.79837725,129.1389994,12667,18400
김천구미,경상북도,김천시,36.11282841,128.1820556,광명,경기도,광명시,37.41619623,126.8846812,29700,43100
김천구미,경상북도,김천시,36.11282841,128.1820556,구포,부산광역시,북구,35.20548095,128.997114,16200,23500
김천구미,경상북도,김천시,36.11282841,128.1820556,대전,대전광역시,동구,36.33229415,127.4346445,10400,15100
김천구미,경상북도,김천시,36.11282841,128.1820556,동대구,대구광역시,동구,35.87932399,128.6283938,7500,10900
김천구미,경상북도,김천시,36.11282841,128.1820556,동탄,경기도,화성시 동탄구,37.19994276,127.0957376,25700,37300
김천구미,경상북도,김천시,36.11282841,128.1820556,마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,17100,24800
김천구미,경상북도,김천시,36.11282841,128.1820556,물금,경상남도,양산시,35.30715588,128.9853192,15100,21900
김천구미,경상북도,김천시,36.11282841,128.1820556,밀양,경상남도,밀양시,35.47452401,128.7711928,12200,17700
김천구미,경상북도,김천시,36.11282841,128.1820556,부산,부산광역시,동구,35.11520341,129.0415499,21475,31150
김천구미,경상북도,김천시,36.11282841,128.1820556,서대구,대구광역시,서구,35.88134695,128.540007,7500,10900
김천구미,경상북도,김천시,36.11282841,128.1820556,서울,서울특별시,용산구,37.55406889,126.9707034,31800,46100
김천구미,경상북도,김천시,36.11282841,128.1820556,수서,서울특별시,강남구,37.48549613,127.1043706,30300,43900
김천구미,경상북도,김천시,36.11282841,128.1820556,오송,충청북도,청주시 흥덕구,36.62008671,127.3276033,15100,21900
김천구미,경상북도,김천시,36.11282841,128.1820556,울산,울산광역시,울주군,35.55142714,129.1385985,16600,24067
김천구미,경상북도,김천시,36.11282841,128.1820556,진영,경상남도,김해시,35.29857664,128.7739275,14500,21000
김천구미,경상북도,김천시,36.11282841,128.1820556,진주,경상남도,진주시,35.15071327,128.1179168,21400,31000
김천구미,경상북도,김천시,36.11282841,128.1820556,창원,경상남도,창원시 의창구,35.25745394,128.6066268,16700,24200
김천구미,경상북도,김천시,36.11282841,128.1820556,창원중앙,경상남도,창원시 의창구,35.24235021,128.7013074,15800,22900
김천구미,경상북도,김천시,36.11282841,128.1820556,천안아산,충청남도,아산시,36.7943447,127.1044438,19200,27800
김천구미,경상북도,김천시,36.11282841,128.1820556,평택지제,경기도,평택시,37.01878181,127.0698327,22800,33100
김천구미,경상북도,김천시,36.11282841,128.1820556,포항,경상북도,포항시 북구,36.07160518,129.3419282,17300,25100
나주,전라남도,나주시,35.01407834,126.7171749,공주,충청남도,공주시,36.3324865,127.0968327,20900,30300
나주,전라남도,나주시,35.01407834,126.7171749,광주송정,광주광역시,광산구,35.13766751,126.790805,7500,10900
나주,전라남도,나주시,35.01407834,126.7171749,동탄,경기도,화성시 동탄구,37.19994276,127.0957376,37600,54500
나주,전라남도,나주시,35.01407834,126.7171749,목포,전라남도,목포시,34.79113446,126.3865755,7500,10900
나주,전라남도,나주시,35.01407834,126.7171749,수서,서울특별시,강남구,37.48549613,127.1043706,42100,61000
나주,전라남도,나주시,35.01407834,126.7171749,오송,충청북도,청주시 흥덕구,36.62008671,127.3276033,27100,39300
나주,전라남도,나주시,35.01407834,126.7171749,익산,전라북도,익산시,35.94053258,126.9457173,14400,20900
나주,전라남도,나주시,35.01407834,126.7171749,정읍,전라북도,정읍시,35.57550653,126.8422496,8400,12200
나주,전라남도,나주시,35.01407834,126.7171749,천안아산,충청남도,아산시,36.7943447,127.1044438,31100,45100
나주,전라남도,나주시,35.01407834,126.7171749,평택지제,경기도,평택시,37.01878181,127.0698327,34700,50300
남원,전라북도,남원시,35.41123171,127.36139,곡성,전라남도,곡성군,35.2836103,127.3036839,7500,10900
남원,전라북도,남원시,35.41123171,127.36139,공주,충청남도,공주시,36.3324865,127.0968327,13700,19900
남원,전라북도,남원시,35.41123171,127.36139,구례구,전라남도,순천시,35.1634297,127.4525786,7500,10900
남원,전라북도,남원시,35.41123171,127.36139,동탄,경기도,화성시 동탄구,37.19994276,127.0957376,30500,44200
남원,전라북도,남원시,35.41123171,127.36139,수서,서울특별시,강남구,37.48549613,127.1043706,35200,51000
남원,전라북도,남원시,35.41123171,127.36139,순천,전라남도,순천시,34.9458018,127.5030853,7500,10900
남원,전라북도,남원시,35.41123171,127.36139,여수EXPO,전라남도,여수시,34.75338071,127.7487232,9900,14400
남원,전라북도,남원시,35.41123171,127.36139,여천,전라남도,여수시,34.77913289,127.6641677,9000,13100
남원,전라북도,남원시,35.41123171,127.36139,오송,충청북도,청주시 흥덕구,36.62008671,127.3276033,20000,29000
남원,전라북도,남원시,35.41123171,127.36139,익산,전라북도,익산시,35.94053258,126.9457173,7800,11300
남원,전라북도,남원시,35.41123171,127.36139,전주,전라북도,전주시 덕진구,35.84985312,127.1618034,7500,10900
남원,전라북도,남원시,35.41123171,127.36139,천안아산,충청남도,아산시,36.7943447,127.1044438,24100,34900
남원,전라북도,남원시,35.41123171,127.36139,평택지제,경기도,평택시,37.01878181,127.0698327,27600,40000
대전,대전광역시,동구,36.33229415,127.4346445,경산,경상북도,경산시,35.8193643,128.7276182,18700,27100
대전,대전광역시,동구,36.33229415,127.4346445,경주,경상북도,경주시,35.79837725,129.1389994,23000,33367
대전,대전광역시,동구,36.33229415,127.4346445,광명,경기도,광명시,37.41619623,126.8846812,19400,28100
대전,대전광역시,동구,36.33229415,127.4346445,구포,부산광역시,북구,35.20548095,128.997114,26500,38400
대전,대전광역시,동구,36.33229415,127.4346445,김천구미,경상북도,김천시,36.11282841,128.1820556,10400,15100
대전,대전광역시,동구,36.33229415,127.4346445,동대구,대구광역시,동구,35.87932399,128.6283938,17533,25400
대전,대전광역시,동구,36.33229415,127.4346445,동탄,경기도,화성시 동탄구,37.19994276,127.0957376,15400,22300
대전,대전광역시,동구,36.33229415,127.4346445,마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,27300,39600
대전,대전광역시,동구,36.33229415,127.4346445,물금,경상남도,양산시,35.30715588,128.9853192,25300,36700
대전,대전광역시,동구,36.33229415,127.4346445,밀양,경상남도,밀양시,35.47452401,128.7711928,22700,32900
대전,대전광역시,동구,36.33229415,127.4346445,부산,부산광역시,동구,35.11520341,129.0415499,31625,45900
대전,대전광역시,동구,36.33229415,127.4346445,서대구,대구광역시,서구,35.88134695,128.540007,16600,24100
대전,대전광역시,동구,36.33229415,127.4346445,서울,서울특별시,용산구,37.55406889,126.9707034,21600,31300
대전,대전광역시,동구,36.33229415,127.4346445,수서,서울특별시,강남구,37.48549613,127.1043706,20100,29100
대전,대전광역시,동구,36.33229415,127.4346445,오송,충청북도,청주시 흥덕구,36.62008671,127.3276033,7500,10900
대전,대전광역시,동구,36.33229415,127.4346445,울산,울산광역시,울주군,35.55142714,129.1385985,26967,39100
대전,대전광역시,동구,36.33229415,127.4346445,진영,경상남도,김해시,35.29857664,128.7739275,24900,36100
대전,대전광역시,동구,36.33229415,127.4346445,진주,경상남도,진주시,35.15071327,128.1179168,31800,46100
대전,대전광역시,동구,36.33229415,127.4346445,창원,경상남도,창원시 의창구,35.25745394,128.6066268,26900,39000
대전,대전광역시,동구,36.33229415,127.4346445,창원중앙,경상남도,창원시 의창구,35.24235021,128.7013074,26000,37700
대전,대전광역시,동구,36.33229415,127.4346445,천안아산,충청남도,아산시,36.7943447,127.1044438,8800,12800
대전,대전광역시,동구,36.33229415,127.4346445,평택지제,경기도,평택시,37.01878181,127.0698327,12400,18000
대전,대전광역시,동구,36.33229415,127.4346445,포항,경상북도,포항시 북구,36.07160518,129.3419282,27600,40000
동대구,대구광역시,동구,35.87932399,128.6283938,경산,경상북도,경산시,35.8193643,128.7276182,7500,10900
동대구,대구광역시,동구,35.87932399,128.6283938,경주,경상북도,경주시,35.79837725,129.1389994,7500,10900
동대구,대구광역시,동구,35.87932399,128.6283938,광명,경기도,광명시,37.41619623,126.8846812,36800,53400
동대구,대구광역시,동구,35.87932399,128.6283938,구포,부산광역시,북구,35.20548095,128.997114,9700,14100
동대구,대구광역시,동구,35.87932399,128.6283938,김천구미,경상북도,김천시,36.11282841,128.1820556,7500,10900
동대구,대구광역시,동구,35.87932399,128.6283938,대전,대전광역시,동구,36.33229415,127.4346445,17533,25400
동대구,대구광역시,동구,35.87932399,128.6283938,동탄,경기도,화성시 동탄구,37.19994276,127.0957376,32725,47475
동대구,대구광역시,동구,35.87932399,128.6283938,마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,10700,15500
동대구,대구광역시,동구,35.87932399,128.6283938,물금,경상남도,양산시,35.30715588,128.9853192,8500,12300
동대구,대구광역시,동구,35.87932399,128.6283938,밀양,경상남도,밀양시,35.47452401,128.7711928,7500,10900
동대구,대구광역시,동구,35.87932399,128.6283938,부산,부산광역시,동구,35.11520341,129.0415499,14550,21075
동대구,대구광역시,동구,35.87932399,128.6283938,서대구,대구광역시,서구,35.88134695,128.540007,7500,10900
동대구,대구광역시,동구,35.87932399,128.6283938,서울,서울특별시,용산구,37.55406889,126.9707034,38900,56400
동대구,대구광역시,동구,35.87932399,128.6283938,수서,서울특별시,강남구,37.48549613,127.1043706,37300,54050
동대구,대구광역시,동구,35.87932399,128.6283938,오송,충청북도,청주시 흥덕구,36.62008671,127.3276033,22233,32217
동대구,대구광역시,동구,35.87932399,128.6283938,울산,울산광역시,울주군,35.55142714,129.1385985,9500,13800
동대구,대구광역시,동구,35.87932399,128.6283938,진영,경상남도,김해시,35.29857664,128.7739275,7900,11500
동대구,대구광역시,동구,35.87932399,128.6283938,진주,경상남도,진주시,35.15071327,128.1179168,15500,22500
동대구,대구광역시,동구,35.87932399,128.6283938,창원,경상남도,창원시 의창구,35.25745394,128.6066268,10300,14900
동대구,대구광역시,동구,35.87932399,128.6283938,창원중앙,경상남도,창원시 의창구,35.24235021,128.7013074,9300,13500
동대구,대구광역시,동구,35.87932399,128.6283938,천안아산,충청남도,아산시,36.7943447,127.1044438,26233,38017
동대구,대구광역시,동구,35.87932399,128.6283938,평택지제,경기도,평택시,37.01878181,127.0698327,29725,43100
동대구,대구광역시,동구,35.87932399,128.6283938,포항,경상북도,포항시 북구,36.07160518,129.3419282,10100,14600
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,경주,경상북도,경주시,35.79837725,129.1389994,38000,55100
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,곡성,전라남도,곡성군,35.2836103,127.3036839,32200,46700
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,공주,충청남도,공주시,36.3324865,127.0968327,17000,24700
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,광주송정,광주광역시,광산구,35.13766751,126.790805,36200,52500
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,구례구,전라남도,순천시,35.1634297,127.4525786,34000,49300
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,김천구미,경상북도,김천시,36.11282841,128.1820556,25700,37300
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,나주,전라남도,나주시,35.01407834,126.7171749,37600,54500
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,남원,전라북도,남원시,35.41123171,127.36139,30500,44200
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,대전,대전광역시,동구,36.33229415,127.4346445,15400,22300
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,동대구,대구광역시,동구,35.87932399,128.6283938,32725,47475
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,42300,61300
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,목포,전라남도,목포시,34.79113446,126.3865755,42100,61000
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,밀양,경상남도,밀양시,35.47452401,128.7711928,37600,54500
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,부산,부산광역시,동구,35.11520341,129.0415499,47900,69450
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,서대구,대구광역시,서구,35.88134695,128.540007,31800,46100
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,수서,서울특별시,강남구,37.48549613,127.1043706,7500,10900
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,순천,전라남도,순천시,34.9458018,127.5030853,36300,52600
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,여수EXPO,전라남도,여수시,34.75338071,127.7487232,39500,57300
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,여천,전라남도,여수시,34.77913289,127.6641677,38600,56000
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,오송,충청북도,청주시 흥덕구,36.62008671,127.3276033,10700,15500
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,울산,울산광역시,울주군,35.55142714,129.1385985,41900,60750
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,익산,전라북도,익산시,35.94053258,126.9457173,23500,34100
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,전주,전라북도,전주시 덕진구,35.84985312,127.1618034,25700,37300
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,정읍,전라북도,정읍시,35.57550653,126.8422496,29300,42500
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,진영,경상남도,김해시,35.29857664,128.7739275,39900,57900
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,진주,경상남도,진주시,35.15071327,128.1179168,46700,67700
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,창원,경상남도,창원시 의창구,35.25745394,128.6066268,42000,60900
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,창원중앙,경상남도,창원시 의창구,35.24235021,128.7013074,41200,59700
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,천안아산,충청남도,아산시,36.7943447,127.1044438,7500,10900
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,평택지제,경기도,평택시,37.01878181,127.0698327,7500,10900
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,포항,경상북도,포항시 북구,36.07160518,129.3419282,42600,61800
마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,김천구미,경상북도,김천시,36.11282841,128.1820556,17100,24800
마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,대전,대전광역시,동구,36.33229415,127.4346445,27300,39600
마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,동대구,대구광역시,동구,35.87932399,128.6283938,10700,15500
마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,동탄,경기도,화성시 동탄구,37.19994276,127.0957376,42300,61300
마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,밀양,경상남도,밀양시,35.47452401,128.7711928,7500,10900
마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,수서,서울특별시,강남구,37.48549613,127.1043706,46900,68000
마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,오송,충청북도,청주시 흥덕구,36.62008671,127.3276033,32000,46400
마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,진영,경상남도,김해시,35.29857664,128.7739275,7500,10900
마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,진주,경상남도,진주시,35.15071327,128.1179168,7500,10900
마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,창원,경상남도,창원시 의창구,35.25745394,128.6066268,7500,10900
마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,창원중앙,경상남도,창원시 의창구,35.24235021,128.7013074,7500,10900
마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,천안아산,충청남도,아산시,36.7943447,127.1044438,36000,52200
마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,평택지제,경기도,평택시,37.01878181,127.0698327,39400,57100
목포,전라남도,목포시,34.79113446,126.3865755,공주,충청남도,공주시,36.3324865,127.0968327,25400,36800
목포,전라남도,목포시,34.79113446,126.3865755,광주송정,광주광역시,광산구,35.13766751,126.790805,7500,10900
목포,전라남도,목포시,34.79113446,126.3865755,나주,전라남도,나주시,35.01407834,126.7171749,7500,10900
목포,전라남도,목포시,34.79113446,126.3865755,동탄,경기도,화성시 동탄구,37.19994276,127.0957376,42100,61000
목포,전라남도,목포시,34.79113446,126.3865755,수서,서울특별시,강남구,37.48549613,127.1043706,46500,67400
목포,전라남도,목포시,34.79113446,126.3865755,오송,충청북도,청주시 흥덕구,36.62008671,127.3276033,31600,45800
